capacity	code	dest	dest_idx	dest_name	diameter	efficiency	heat_para	idx	is_valve	length	lower_capacity	lower_pressure_warning	lower_temp_warning	max_pressure	name	ori	ori_idx	ori_name	resistance_para	roughness	sub_division	temp	thickness	unit_operation_cost	unit_price	upper_capacity	upper_pressure_warning	upper_temp_warning	valve_end	('max_pressure',)
8571.42	3779318282092281857	3779318279307264000	376	A00000818	1164.0	100.0	1.11	258		38.4	-8571.428570999999	4.0	5.0	10.0	GDGN0296	3779318279324041216	378	A00002439	1.0	0.01	0.0	12.2	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282096476160	3779318279294681088	374	A00000123	1164.0	100.0	1.11	259		54.3	-8571.428570999999	4.0	5.0	10.0	GDGN0297	3779318279307264000	376	A00000818	1.0	0.01	0.0	12.2	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282100670464	3779318279298875392	375	A00002429	1164.0	100.0	1.11	260		52.0	-8571.428570999999	4.0	5.0	10.0	GDGN0298	3779318279294681088	374	A00000123	1.0	0.01	0.0	13.3	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282100670465	3779318279286292480	373	A00002423	1164.0	100.0	1.11	261		45.8	-8571.428570999999	4.0	5.0	10.0	GDGN0299	3779318279298875392	375	A00002429	1.0	0.01	0.0	13.3	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282104864768	3779318279206600704	362	A00001026	1164.0	100.0	1.11	262		83.2	-8571.428570999999	4.0	5.0	10.0	GDGN0300	3779318279286292480	373	A00002423	1.0	0.01	0.0	13.3	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282138419200	3779318279210795008	363	A00001028	1164.0	100.0	1.11	272		24.3	-8571.428570999999	4.0	5.0	10.0	GDGN0301	3779318279206600704	362	A00001026	1.0	0.01	0.0	13.3	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282138419201	3779318279194017792	360	A00001031	1164.0	100.0	1.11	273		63.5	-8571.428570999999	4.0	5.0	10.0	GDGN0302	3779318279210795008	363	A00001028	1.0	0.01	0.0	13.3	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282142613504	3779318279198212096	361	A00001034	1164.0	100.0	1.42	274		46.4	-8571.428570999999	4.0	5.0	10.0	GDGN0303	3779318279194017792	360	A00001031	1.0	0.01	0.0	15.6	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282146807808	3779318279185629184	359	A00001036	1164.0	100.0	1.42	275		47.0	-8571.428570999999	4.0	5.0	10.0	GDGN0304	3779318279198212096	361	A00001034	1.0	0.01	0.0	15.6	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282151002112	3779318279181434880	358	A00001038	1164.0	100.0	1.42	276		46.5	-8571.428570999999	4.0	5.0	10.0	GDGN0305	3779318279185629184	359	A00001036	1.0	0.01	0.0	15.6	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282155196416	3779318279173046272	357	A00000403	1164.0	100.0	1.42	277		74.3	-8571.428570999999	4.0	5.0	10.0	GDGN0306	3779318279181434880	358	A00001038	1.0	0.01	0.0	15.6	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282159390720	3779318279168851968	356	A00000405	1164.0	100.0	1.42	278		73.1	-8571.428570999999	4.0	5.0	10.0	GDGN0307	3779318279173046272	357	A00000403	1.0	0.01	0.0	15.6	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
8571.42	3779318282159390721	3779318279160463360	355	A00000407	1164.0	100.0	1.42	279		64.4	-8571.428570999999	4.0	5.0	10.0	GDGN0308	3779318279168851968	356	A00000405	1.0	0.01	0.0	15.6	27.5	0.6813	2.189	8571.428570999999	9.85	50.0
818.0	3779318282163585024	3779318279156269056	354	A00000437	496.0	100.0	1.36	280	A00003073	24.64	-818.0	1.5	-10.0	6.3	GDGN0333	3779318279160463360	355	A00000407	1.0	0.01	0.0	11.0	6.0	0.6813	2.189	818.0	6.0	50.0	0.0
4857.14	3779318282171973632	3779318279139491840	352	A00001040	974.0	100.0	1.53	283		111.68	-4857.142857	4.0	5.0	10.0	GDGN0446	3779318277684068352	136	A00001363	1.0	0.01	0.0	12.0	21.0	1.1994	2.189	4857.142857	9.85	50.0
4857.14	3779318282176167936	3779318279126908928	350	A00001366	981.0	100.0	1.53	284		39.51	-4857.142857	4.0	5.0	10.0	GDGN0447	3779318279139491840	352	A00001040	1.0	0.01	0.0	15.0	17.5	1.1994	2.189	4857.142857	9.85	50.0
4857.14	3779318282176167937	3779318279135297536	351	A00001316	981.0	100.0	1.53	285		77.23	-4857.142857	4.0	5.0	10.0	GDGN0448	3779318279126908928	350	A00001366	1.0	0.01	0.0	15.0	17.5	1.1994	2.189	4857.142857	9.85	50.0
4857.14	3779318282180362240	3779318279122714624	349	A00001009	974.0	100.0	1.53	286		64.17	-4857.142857	4.0	5.0	10.0	GDGN0449	3779318279135297536	351	A00001316	1.0	0.01	0.0	15.0	21.0	1.1994	2.189	4857.142857	9.85	50.0
